,Coin_Price,mark_price,timestamp,ask_iv,best_ask_price,bid_iv,best_bid_price,delta,theta,gamma,vega,rho,mark_iv,Coin_Name,Expiry_Date,Strike_Price,Option_Type,Market_Price,Time_To_Maturity,Risk_Free_Rate,mid_iv
937,58250.5146,0.1436,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.50043,-27.40206,1e-05,171.59329,113.33684,63.56,BTC,2025-01-24,65000.0,Call,8364.77389656,0.5417350489082422,0.0506328956869872,63.56
938,56573.4,0.0008,2024-07-10 02:23:57,61.84,0.0007,58.08,0.0004,0.01096,-3.7642,0.0,6.12199,0.80562,63.06,BTC,2024-08-30,100000.0,Call,45.25872,0.1400957046459471,0.0524821244160397,59.96
939,57667.52,0.0479,2024-07-10 02:23:57,79.32,0.05,41.46,0.0465,0.90409,-141.58709,8e-05,5.80268,1.72559,62.25,BTC,2024-07-11,55000.0,Call,2762.274208,0.0034836827880236,0.0523045287876244,60.39
940,57199.56,0.0008,2024-07-10 02:23:57,56.23,0.001,53.13,0.0007,0.02619,-16.33091,1e-05,5.54085,0.36848,54.69,BTC,2024-07-19,68000.0,Call,45.759648,0.0253416062852914,0.0523329440881708,54.68
941,56573.53,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00121,-0.5972,0.0,0.85491,0.09038,72.66,BTC,2024-08-30,135000.0,Call,5.6573530000000005,0.1400957046459471,0.0524821244160397,72.66
945,59308.98,0.2798,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.64782,-29.19156,1e-05,186.52395,156.64316,81.99,BTC,2025-03-28,58000.0,Call,16594.652604,0.7138661964492258,0.0495312563427249,81.99
946,56573.53,0.1313,2024-07-10 02:23:57,51.4,0.1325,47.68,0.128,0.7401,-33.78398,3e-05,68.7664,48.38823,50.38,BTC,2024-08-30,51000.0,Call,7428.104489,0.1400957046459471,0.0524821244160397,49.54
947,60387.03,0.3193,2024-07-10 02:23:57,64.69,0.3235,61.76,0.314,0.73055,-17.63457,1e-05,195.95646,239.66337,63.4,BTC,2025-06-27,50000.0,Call,19281.578679,0.9625000762306466,0.0479399995121238,63.224999999999994
950,56758.58,0.2267,2024-07-10 02:23:57,54.78,0.2295,50.0,0.2245,0.85933,-19.41302,2e-05,59.06618,77.99338,52.11,BTC,2024-09-27,45000.0,Call,12867.170086000002,0.2165984368863843,0.0523694752512763,52.39
951,57780.6,0.1876,2024-07-10 02:23:57,59.27,0.19,57.3,0.185,0.64395,-25.18498,2e-05,147.07807,123.01798,58.31,BTC,2024-12-27,54000.0,Call,10839.64056,0.4652323166678051,0.0511209679429557,58.285
952,56573.59,0.2158,2024-07-10 02:23:57,56.52,0.218,49.16,0.213,0.89295,-20.38469,2e-05,39.10048,53.81608,53.46,BTC,2024-08-30,45000.0,Call,12208.580722,0.1400957046459471,0.0524821244160397,52.84
953,56907.58,0.0327,2024-07-10 02:23:57,49.89,0.0335,48.09,0.032,0.44724,-71.35107,7e-05,47.51971,10.51991,48.87,BTC,2024-07-26,58000.0,Call,1860.877866,0.0444672893454007,0.052357807476149,48.99
955,56758.05,0.2434,2024-07-10 02:23:57,0.0,0.0,54.77,0.2435,0.87007,-19.28713,1e-05,55.93609,77.25227,54.67,BTC,2024-09-27,44000.0,Call,13814.90937,0.2165984368863843,0.0523694752512763,27.385
956,57780.17,0.0763,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.33437,-26.27695,1e-05,143.9788,69.87582,62.42,BTC,2024-12-27,76000.0,Call,4408.626971000001,0.4652323166678051,0.0511209679429557,62.42
957,57780.17,0.6539,2024-07-10 02:23:57,0.0,0.64,0.0,0.0,1.0,0.0,0.0,0.0,93.30251,0.1,BTC,2024-12-27,20000.0,Call,37782.453163,0.4652323166678051,0.0511209679429557,0.1
958,56573.88,0.0496,2024-07-10 02:23:57,50.08,0.0505,49.05,0.049,0.4112,-39.78515,4e-05,82.49063,28.74026,49.46,BTC,2024-08-30,60000.0,Call,2806.064448,0.1400957046459471,0.0524821244160397,49.565
964,59308.66,0.059,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.23141,-19.39756,1e-05,153.10228,73.38552,66.39,BTC,2025-03-28,105000.0,Call,3499.21094,0.7138661964492258,0.0495312563427249,66.39
966,57780.0,0.0057,2024-07-10 02:23:57,73.67,0.0065,70.8,0.005,0.03456,-6.40235,0.0,30.18312,7.77562,72.24,BTC,2024-12-27,160000.0,Call,329.346,0.4652323166678051,0.0511209679429557,72.235
967,56757.82,0.0025,2024-07-10 02:23:57,63.02,0.0026,61.1,0.0021,0.02513,-6.14406,0.0,15.52829,2.78723,62.74,BTC,2024-09-27,105000.0,Call,141.89455,0.2165984368863843,0.0523694752512763,62.06
968,60385.92,0.2405,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.59756,-22.11122,1e-05,229.79486,208.50769,67.93,BTC,2025-06-27,64000.0,Call,14522.81376,0.9625000762306466,0.0479399995121238,67.93
971,60385.92,0.0346,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.12956,-12.63728,0.0,125.33617,55.46671,71.19,BTC,2025-06-27,170000.0,Call,2089.352832,0.9625000762306466,0.0479399995121238,71.19
977,56757.79,0.4383,2024-07-10 02:23:57,74.46,0.4415,0.0,0.436,0.98222,-4.59638,0.0,11.58878,67.05321,62.89,BTC,2024-09-27,32000.0,Call,24876.939357000003,0.2165984368863843,0.0523694752512763,37.23
980,57780.03,0.0837,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.35797,-27.00477,2e-05,147.67231,74.25789,62.54,BTC,2024-12-27,74000.0,Call,4836.188510999999,0.4652323166678051,0.0511209679429557,62.54
981,57200.12,0.0007,2024-07-10 02:23:57,226.55,0.0755,0.0,0.0,0.02047,-13.6639,1e-05,4.50262,0.28802,56.31,BTC,2024-07-19,69000.0,Call,40.040084,0.0253416062852914,0.0523329440881708,113.275
982,56573.67,0.0061,2024-07-10 02:23:57,54.64,0.006,52.15,0.0048,0.07178,-15.49389,1e-05,29.02767,5.22455,54.74,BTC,2024-08-30,78000.0,Call,345.09938700000004,0.1400957046459471,0.0524821244160397,53.394999999999996
983,56908.33,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00285,-2.56974,0.0,1.07274,0.07174,81.49,BTC,2024-07-26,94000.0,Call,5.6908330000000005,0.0444672893454007,0.052357807476149,81.49
986,57200.12,0.0004,2024-07-10 02:23:57,265.21,0.0905,0.0,0.0,0.01164,-8.75157,1e-05,2.77272,0.16384,58.55,BTC,2024-07-19,71000.0,Call,22.880048,0.0253416062852914,0.0523329440881708,132.605
987,57780.73,0.4559,2024-07-10 02:23:57,63.73,0.459,54.97,0.453,0.95113,-6.99077,0.0,39.96825,133.48508,59.57,BTC,2024-12-27,32000.0,Call,26342.234807000004,0.4652323166678051,0.0511209679429557,59.349999999999994
993,56758.81,0.009,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.08123,-14.46555,1e-05,39.9664,8.98463,57.92,BTC,2024-09-27,86000.0,Call,510.82929,0.2165984368863843,0.0523694752512763,57.92
994,56841.398,0.4722,2024-07-10 02:23:57,0.0,0.0,0.0,0.005,0.99943,-0.47955,0.0,0.29142,19.71158,79.02,BTC,2024-08-02,30000.0,Call,26840.5081356,0.06359297240551,0.0523826708641271,79.02
995,57780.73,0.224,2024-07-10 02:23:57,59.38,0.2265,57.02,0.221,0.71303,-23.01892,1e-05,134.42242,131.81564,58.32,BTC,2024-12-27,50000.0,Call,12942.88352,0.4652323166678051,0.0511209679429557,58.2
996,56758.81,0.025,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.1924,-25.68992,2e-05,72.66992,20.82957,56.57,BTC,2024-09-27,74000.0,Call,1418.97025,0.2165984368863843,0.0523694752512763,56.57
997,57780.73,0.4253,2024-07-10 02:23:57,61.81,0.4275,54.68,0.4215,0.93453,-8.77375,1e-05,50.32238,137.26207,59.38,BTC,2024-12-27,34000.0,Call,24574.144469000003,0.4652323166678051,0.0511209679429557,58.245000000000005
998,57780.73,0.3392,2024-07-10 02:23:57,60.21,0.342,56.41,0.3365,0.86917,-14.35927,1e-05,83.85306,142.84861,58.32,BTC,2024-12-27,40000.0,Call,19599.223616000003,0.4652323166678051,0.0511209679429557,58.31
999,57780.73,0.0586,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.27304,-24.04762,1e-05,131.50189,58.04829,62.54,BTC,2024-12-27,82000.0,Call,3385.9507780000004,0.4652323166678051,0.0511209679429557,62.54
1000,57687.3,0.0239,2024-07-10 02:23:57,199.33,0.0685,50.57,0.0225,0.61655,-211.15224,0.00015,17.39349,2.13216,55.27,BTC,2024-07-12,57000.0,Call,1378.72647,0.0062159232251821,0.0523080807001927,124.95
1004,56758.99,0.001,2024-07-10 02:23:57,66.79,0.0012,64.55,0.0009,0.01092,-3.15328,0.0,7.61339,1.21796,65.67,BTC,2024-09-27,120000.0,Call,56.75899,0.2165984368863843,0.0523694752512763,65.67
1005,56909.2,0.0015,2024-07-10 02:23:57,53.81,0.0017,51.38,0.0013,0.03527,-15.09984,1e-05,9.34494,0.85721,52.6,BTC,2024-07-26,70000.0,Call,85.3638,0.0444672893454007,0.052357807476149,52.595
1007,56909.2,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00284,-2.67043,0.0,1.07142,0.0715,84.79,BTC,2024-07-26,96000.0,Call,5.69092,0.0444672893454007,0.052357807476149,84.79
1012,57648.344,0.0547,2024-07-10 02:23:57,176.8,0.0575,0.0,0.0,0.98964,-19.33067,2e-05,0.43479,0.40608,88.92,BTC,2024-07-10,54500.0,Call,3153.3644168,0.0007514423508652,0.0523009768750561,88.4
1013,57667.822,0.1158,2024-07-10 02:23:57,146.64,0.1185,0.0,0.0,0.98923,-34.76524,1e-05,0.96933,1.76036,91.51,BTC,2024-07-11,51000.0,Call,6677.9337876,0.0034836827880236,0.0523045287876244,73.32
1014,56909.19,0.1298,2024-07-10 02:23:57,61.29,0.1315,49.55,0.1265,0.86935,-45.21345,3e-05,25.5086,18.76557,57.69,BTC,2024-07-26,50000.0,Call,7386.812862000001,0.0444672893454007,0.052357807476149,55.42
1021,56760.0,0.1189,2024-07-10 02:23:57,52.06,0.1205,50.08,0.117,0.62865,-32.26791,3e-05,99.99567,62.84105,51.16,BTC,2024-09-27,54000.0,Call,6748.764,0.2165984368863843,0.0523694752512763,51.07
1022,59309.76,0.0192,2024-07-10 02:23:57,71.66,0.0205,69.8,0.018,0.08688,-10.7374,0.0,79.37122,28.74262,70.69,BTC,2025-03-28,160000.0,Call,1138.747392,0.7138661964492258,0.0495312563427249,70.72999999999999
1024,57781.39,0.094,2024-07-10 02:23:57,60.28,0.0935,59.52,0.0915,0.39822,-27.04051,2e-05,152.29304,82.00545,60.47,BTC,2024-12-27,70000.0,Call,5431.45066,0.4652323166678051,0.0511209679429557,59.900000000000006
1026,56573.42,0.0014,2024-07-10 02:23:57,59.14,0.0014,56.53,0.001,0.01882,-5.63082,0.0,9.74856,1.38293,59.24,BTC,2024-08-30,92000.0,Call,79.202788,0.1400957046459471,0.0524821244160397,57.835
1027,57668.4573,0.004,2024-07-10 02:23:57,51.84,0.0041,47.88,0.0034,0.23066,-208.81907,0.00017,10.36596,0.45656,51.37,BTC,2024-07-11,59000.0,Call,230.6738292,0.0034836827880236,0.0523045287876244,49.86
1028,60387.05,0.5323,2024-07-10 02:23:57,66.14,0.535,58.87,0.525,0.92267,-7.84512,0.0,85.95628,227.4888,64.3,BTC,2025-06-27,30000.0,Call,32144.026715,0.9625000762306466,0.0479399995121238,62.504999999999995
1029,56760.32,0.0004,2024-07-10 02:23:57,72.39,0.0006,65.2,0.0002,0.00396,-1.34768,0.0,3.10617,0.44395,68.8,BTC,2024-09-27,140000.0,Call,22.704128,0.2165984368863843,0.0523694752512763,68.795
1031,57781.56,0.2463,2024-07-10 02:23:57,0.0,0.0,59.34,0.2465,0.74559,-22.0178,1e-05,126.573,134.58985,59.24,BTC,2024-12-27,48000.0,Call,14231.598228,0.4652323166678051,0.0511209679429557,29.67
1032,56842.076,0.0065,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.07271,-35.73455,1e-05,20.15452,2.47557,85.14,BTC,2024-08-02,80000.0,Call,369.473494,0.06359297240551,0.0523826708641271,85.14
1036,56573.14,0.0002,2024-07-10 02:23:57,71.74,0.0003,65.04,0.0001,0.00221,-0.96844,0.0,1.47279,0.16357,67.47,BTC,2024-08-30,120000.0,Call,11.314628,0.1400957046459471,0.0524821244160397,68.39
1041,56573.14,0.0556,2024-07-10 02:23:57,49.86,0.0565,48.85,0.055,0.44617,-40.24049,4e-05,83.8225,31.04368,49.23,BTC,2024-08-30,59000.0,Call,3145.466584,0.1400957046459471,0.0524821244160397,49.355000000000004
1042,57687.96,0.0138,2024-07-10 02:23:57,54.03,0.0145,49.24,0.013,0.45547,-204.9031,0.00017,18.06155,1.58921,51.65,BTC,2024-07-12,58000.0,Call,796.093848,0.0062159232251821,0.0523080807001927,51.635000000000005
1043,57687.96,0.0001,2024-07-10 02:23:57,111.34,0.0003,98.3,0.0001,0.00484,-6.79358,0.0,0.64023,0.01701,100.0,BTC,2024-07-12,71000.0,Call,5.768796,0.0062159232251821,0.0523080807001927,104.82
1050,57687.94,0.1336,2024-07-10 02:23:57,122.15,0.136,0.0,0.0,0.98757,-26.39648,1e-05,1.46607,3.07074,81.92,BTC,2024-07-12,50000.0,Call,7707.108784,0.0062159232251821,0.0523080807001927,61.075
1056,57781.71,0.2773,2024-07-10 02:23:57,59.47,0.2795,56.88,0.2745,0.79583,-19.1569,1e-05,111.863,139.7796,58.32,BTC,2024-12-27,45000.0,Call,16022.868183,0.4652323166678051,0.0511209679429557,58.175
1059,56909.43,0.0029,2024-07-10 02:23:57,50.65,0.0032,48.82,0.0027,0.06659,-23.72227,2e-05,15.52477,1.61497,49.74,BTC,2024-07-26,67000.0,Call,165.03734699999998,0.0444672893454007,0.052357807476149,49.735
1061,57649.5545,0.0026,2024-07-10 02:23:57,47.95,0.0028,39.73,0.002,0.31733,-129.29433,0.00049,5.66731,0.1381,45.63,BTC,2024-07-10,58000.0,Call,149.8888417,0.0007514423508652,0.0523009768750561,43.84
1062,56842.266,0.0801,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.56871,-85.29235,4e-05,57.29575,18.26789,71.48,BTC,2024-08-02,56000.0,Call,4553.065506600001,0.06359297240551,0.0523826708641271,71.48
1064,59309.42,0.0463,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.18897,-17.38768,1e-05,135.90398,60.72914,67.04,BTC,2025-03-28,115000.0,Call,2746.026146,0.7138661964492258,0.0495312563427249,67.04
1071,56572.83,0.0878,2024-07-10 02:23:57,50.11,0.0885,48.73,0.0865,0.59661,-39.72962,4e-05,82.09825,40.4366,49.63,BTC,2024-08-30,55000.0,Call,4967.094474,0.1400957046459471,0.0524821244160397,49.42
1072,56572.83,0.021,2024-07-10 02:23:57,50.62,0.021,49.69,0.02,0.21272,-30.38346,3e-05,61.5734,15.2385,50.61,BTC,2024-08-30,67000.0,Call,1188.02943,0.1400957046459471,0.0524821244160397,50.155
1073,56760.54,0.7359,2024-07-10 02:23:57,142.67,0.7385,0.0,0.705,0.99899,-0.56475,0.0,0.89544,32.4377,100.0,BTC,2024-09-27,15000.0,Call,41770.081386,0.2165984368863843,0.0523694752512763,71.335
1074,56760.54,0.1614,2024-07-10 02:23:57,52.78,0.1635,49.79,0.159,0.742,-27.68247,2e-05,85.46294,71.58424,51.36,BTC,2024-09-27,50000.0,Call,9161.151156,0.2165984368863843,0.0523694752512763,51.285
1077,56909.43,0.2124,2024-07-10 02:23:57,80.39,0.215,46.18,0.2095,0.95168,-25.95501,1e-05,12.06068,18.75911,70.05,BTC,2024-07-26,45000.0,Call,12087.562932,0.0444672893454007,0.052357807476149,63.285
1079,60386.5,0.3238,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.7124,-19.91713,1e-05,202.4881,226.93411,69.45,BTC,2025-06-27,52000.0,Call,19553.1487,0.9625000762306466,0.0479399995121238,69.45
1081,57649.3372,0.02,2024-07-10 02:23:57,71.87,0.0215,0.0,0.0195,0.97486,-17.46013,0.0001,0.92926,0.41472,37.58,BTC,2024-07-10,56500.0,Call,1152.986744,0.0007514423508652,0.0523009768750561,35.935
1082,56573.09,0.0016,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.01934,-6.18586,0.0,10.05118,1.43192,64.02,BTC,2024-08-30,96000.0,Call,90.516944,0.1400957046459471,0.0524821244160397,64.02
1083,57201.52,0.0067,2024-07-10 02:23:57,50.57,0.007,48.01,0.006,0.16552,-61.05729,5e-05,22.68308,2.30823,49.94,BTC,2024-07-19,62000.0,Call,383.250184,0.0253416062852914,0.0523329440881708,49.29
1084,57781.45,0.7408,2024-07-10 02:23:57,100.41,0.7435,0.0,0.0,0.99758,-0.6753,0.0,2.97407,69.20533,77.33,BTC,2024-12-27,15000.0,Call,42804.49816,0.4652323166678051,0.0511209679429557,50.205
1085,59309.42,0.313,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.74396,-20.90281,1e-05,161.70182,183.49538,67.74,BTC,2025-03-28,48000.0,Call,18563.84846,0.7138661964492258,0.0495312563427249,67.74
1086,60385.96,0.1081,2024-07-10 02:23:57,0.0,0.0,69.87,0.115,0.33666,-20.8891,1e-05,216.5432,133.20002,67.97,BTC,2025-06-27,100000.0,Call,6527.722276,0.9625000762306466,0.0479399995121238,34.935
1090,57201.51,0.0254,2024-07-10 02:23:57,50.76,0.026,48.38,0.0245,0.44648,-96.91431,9e-05,36.05461,6.12177,49.88,BTC,2024-07-19,58000.0,Call,1452.918354,0.0253416062852914,0.0523329440881708,49.57
1092,57781.28,0.8269,2024-07-10 02:23:57,0.0,0.812,0.0,0.0,1.0,0.0,0.0,0.0,46.65221,0.1,BTC,2024-12-27,10000.0,Call,47779.340432,0.4652323166678051,0.0511209679429557,0.1
1093,57781.28,0.157,2024-07-10 02:23:57,59.34,0.159,57.84,0.155,0.57558,-26.594,2e-05,154.61057,112.83925,58.58,BTC,2024-12-27,58000.0,Call,9071.66096,0.4652323166678051,0.0511209679429557,58.59
1096,56756.86,0.0002,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.0017,-0.68587,0.0,1.4546,0.19203,75.45,BTC,2024-09-27,170000.0,Call,11.351372,0.2165984368863843,0.0523694752512763,75.45
1097,60382.18,0.3198,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.69609,-21.3267,1e-05,207.67208,219.76746,72.5,BTC,2025-06-27,54000.0,Call,19310.221164,0.9625000762306466,0.0479399995121238,72.5
1098,58251.3323,0.1991,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.58386,-30.5036,1e-05,167.79023,122.19801,72.36,BTC,2025-01-24,60000.0,Call,11597.84026093,0.5417350489082422,0.0506328956869872,72.36
1099,56842.202,0.0345,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.30524,-81.03788,3e-05,51.08416,10.12416,76.18,BTC,2024-08-02,64000.0,Call,1961.055969,0.06359297240551,0.0523826708641271,76.18
1100,57777.61,0.1318,2024-07-10 02:23:57,59.74,0.1335,58.46,0.13,0.51079,-27.30834,2e-05,157.37676,102.17242,59.09,BTC,2024-12-27,62000.0,Call,7615.088998,0.4652323166678051,0.0511209679429557,59.1
1101,56842.202,0.1724,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.84175,-53.21008,2e-05,35.21732,25.02689,72.55,BTC,2024-08-02,48000.0,Call,9799.5956248,0.06359297240551,0.0523826708641271,72.55
1102,56560.31,0.1193,2024-07-10 02:23:57,51.14,0.1205,48.43,0.117,0.70586,-35.71111,3e-05,73.04632,46.61347,50.13,BTC,2024-08-30,52000.0,Call,6747.644983,0.1400957046459471,0.0524821244160397,49.785
1104,56756.86,0.0537,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.36054,-33.19736,3e-05,99.32461,38.06981,53.33,BTC,2024-09-27,64000.0,Call,3047.843382,0.2165984368863843,0.0523694752512763,53.33
1107,56838.612,0.045,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.40697,-77.70903,4e-05,56.56835,13.53404,65.97,BTC,2024-08-02,60000.0,Call,2557.73754,0.06359297240551,0.0523826708641271,65.97
1108,56894.15,0.3676,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.99486,-4.58679,0.0,1.82063,16.63194,85.71,BTC,2024-07-26,36000.0,Call,20914.28954,0.0444672893454007,0.052357807476149,85.71
1109,56557.92,0.0001,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.0017,-0.80861,0.0,1.16907,0.12718,71.95,BTC,2024-08-30,130000.0,Call,5.655792,0.1400957046459471,0.0524821244160397,71.95
1111,56557.92,0.0629,2024-07-10 02:23:57,49.98,0.0635,48.64,0.0615,0.48299,-40.83531,4e-05,84.49185,33.37836,49.56,BTC,2024-08-30,58000.0,Call,3557.493168,0.1400957046459471,0.0524821244160397,49.31
1113,59295.77,0.1063,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.37267,-23.29238,1e-05,190.04205,113.28774,64.17,BTC,2025-03-28,82000.0,Call,6303.140351,0.7138661964492258,0.0495312563427249,64.17
1115,57636.0638,0.0978,2024-07-10 02:23:57,258.61,0.1,0.0,0.0975,0.99987,-0.40995,0.0,0.00796,0.39172,103.0,BTC,2024-07-10,52000.0,Call,5636.80703964,0.0007514423508652,0.0523009768750561,129.305
1120,57636.0638,0.0372,2024-07-10 02:23:57,135.29,0.04,0.0,0.037,0.98416,-20.18705,4e-05,0.62785,0.41123,64.31,BTC,2024-07-10,55500.0,Call,2144.06157336,0.0007514423508652,0.0523009768750561,67.645
1121,56553.92,0.0311,2024-07-10 02:23:57,50.48,0.031,49.3,0.0295,0.2882,-35.63284,3e-05,72.34783,20.43169,50.51,BTC,2024-08-30,64000.0,Call,1758.826912,0.1400957046459471,0.0524821244160397,49.89
1122,57180.15,0.2146,2024-07-10 02:23:57,388.97,0.3395,0.0,0.0,0.9715,-26.1829,1e-05,5.94388,11.00241,81.74,BTC,2024-07-19,45000.0,Call,12270.86019,0.0253416062852914,0.0523329440881708,194.485
1129,56890.44,0.1951,2024-07-10 02:23:57,77.08,0.198,52.65,0.1925,0.94258,-28.37203,1e-05,13.82421,18.96172,66.8,BTC,2024-07-26,46000.0,Call,11099.324844,0.0444672893454007,0.052357807476149,64.865
1130,58234.3415,0.744,2024-07-10 02:23:57,0.0,0.0,0.0,0.005,0.99375,-1.5981,0.0,7.57609,79.31564,83.96,BTC,2025-01-24,15000.0,Call,43326.350076,0.5417350489082422,0.0506328956869872,83.96
1131,56553.8,0.0065,2024-07-10 02:23:57,53.97,0.0065,52.05,0.0055,0.07748,-16.20898,1e-05,30.75784,5.63617,54.04,BTC,2024-08-30,77000.0,Call,367.5997,0.1400957046459471,0.0524821244160397,53.01
1133,56743.21,0.0003,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.00293,-1.05759,0.0,2.37511,0.33011,71.12,BTC,2024-09-27,150000.0,Call,17.022962999999997,0.2165984368863843,0.0523694752512763,71.12
1135,56743.21,0.1412,2024-07-10 02:23:57,0.0,0.0,52.84,0.1415,0.6838,-31.2598,3e-05,94.09368,66.8677,52.67,BTC,2024-09-27,52000.0,Call,8012.141251999999,0.2165984368863843,0.0523694752512763,26.42
1141,59292.49,0.1777,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.52107,-26.12221,1e-05,200.04488,146.01352,68.37,BTC,2025-03-28,68000.0,Call,10536.275473,0.7138661964492258,0.0495312563427249,68.37
1144,58233.2177,0.4848,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,163.56963,0.1,BTC,2025-01-24,30000.0,Call,28231.46394096,0.5417350489082422,0.0506328956869872,0.1
1145,57762.21,0.1432,2024-07-10 02:23:57,59.69,0.146,58.22,0.142,0.542,-26.96162,2e-05,156.51909,107.46083,58.66,BTC,2024-12-27,60000.0,Call,8271.548472,0.4652323166678051,0.0511209679429557,58.955
1148,59292.87,0.2137,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.57301,-27.34283,1e-05,197.04718,152.91915,72.71,BTC,2025-03-28,64000.0,Call,12670.886319,0.7138661964492258,0.0495312563427249,72.71
1149,56743.21,0.5427,2024-07-10 02:23:57,89.01,0.545,0.0,0.0,0.9929,-2.41694,0.0,5.21982,55.48731,73.42,BTC,2024-09-27,26000.0,Call,30794.540067,0.2165984368863843,0.0523694752512763,44.505
1150,57671.98,0.2197,2024-07-10 02:23:57,415.38,0.257,0.0,0.0,0.99985,-0.49271,0.0,0.0256,2.80426,87.57,BTC,2024-07-12,45000.0,Call,12670.534006000002,0.0062159232251821,0.0523080807001927,207.69
1151,56552.54,0.0015,2024-07-10 02:23:57,60.42,0.0011,57.11,0.0007,0.01886,-5.99921,0.0,9.76362,1.37883,63.02,BTC,2024-08-30,95000.0,Call,84.82881,0.1400957046459471,0.0524821244160397,58.765
1152,58233.1823,0.0811,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.33032,-24.9577,1e-05,155.7814,79.14194,63.77,BTC,2025-01-24,80000.0,Call,4722.71108453,0.5417350489082422,0.0506328956869872,63.77
1153,59292.87,0.0162,2024-07-10 02:23:57,120.59,0.125,58.6,0.005,0.07463,-9.63738,0.0,70.84601,24.86411,71.28,BTC,2025-03-28,170000.0,Call,960.544494,0.7138661964492258,0.0495312563427249,89.595
1154,60371.25,0.1401,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.42004,-21.24712,1e-05,232.0833,163.43024,64.64,BTC,2025-06-27,84000.0,Call,8458.012125,0.9625000762306466,0.0479399995121238,64.64
1156,57178.93,0.1138,2024-07-10 02:23:57,70.21,0.1165,51.73,0.111,0.88595,-58.84833,3e-05,17.58747,11.21926,62.07,BTC,2024-07-19,51000.0,Call,6506.962234,0.0253416062852914,0.0523329440881708,60.97
1164,56891.1,0.0007,2024-07-10 02:23:57,58.08,0.0008,54.47,0.0005,0.01671,-8.72565,1e-05,4.99002,0.40623,56.92,BTC,2024-07-26,74000.0,Call,39.82377,0.0444672893454007,0.052357807476149,56.275
1168,57631.2575,0.0021,2024-07-10 02:23:57,132.18,0.0135,0.0,0.0,0.39232,-82.28833,0.0009,6.08721,0.16988,27.04,BTC,2024-07-10,57750.0,Call,121.02564075,0.0007514423508652,0.0523009768750561,66.09
1169,56892.76,0.0852,2024-07-10 02:23:57,55.0,0.087,48.93,0.083,0.7572,-60.35287,5e-05,37.58293,17.04782,52.27,BTC,2024-07-26,53000.0,Call,4847.263152,0.0444672893454007,0.052357807476149,51.965
1170,56745.0,0.0604,2024-07-10 02:23:57,51.87,0.061,0.0,0.0,0.40174,-33.23604,3e-05,102.28546,42.07359,51.52,BTC,2024-09-27,62000.0,Call,3427.398,0.2165984368863843,0.0523694752512763,25.935
1176,56745.0,0.0119,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.10438,-17.0114,1e-05,48.10183,11.50573,56.59,BTC,2024-09-27,82000.0,Call,675.2655000000001,0.2165984368863843,0.0523694752512763,56.59
1177,57631.5954,0.0126,2024-07-10 02:23:57,71.72,0.0145,19.62,0.011,0.7923,-112.58735,0.00036,4.54106,0.34028,49.59,BTC,2024-07-10,57000.0,Call,726.15810204,0.0007514423508652,0.0523009768750561,45.67
1179,59295.5,0.1252,2024-07-10 02:23:57,0.0,0.0,0.0,0.0,0.42317,-23.80855,1e-05,196.60831,126.71811,63.4,BTC,2025-03-28,76000.0,Call,7423.796600000001,0.7138661964492258,0.0495312563427249,63.4
